front,back
0,628
0,523
0,454
0,276
0,322
0,382
0,431
0,439
0,177
0,424
0,581
0,707
0,809
0,850
0,869
0,872
0,875
0,878
0,880
0,875
0,846
0,810
0,787
0,784
0,797
0,807
0,813
0,811
0,804
0,765
0,718
0,664
0,593
0,551
0,458
0,358
0,299
0,253
0,170
0,17
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,172
0,311
0,437
0,458
0,463
0,382
0,221
0,76
0,59
0,23
0,17
0,13
0,15
0,15
0,0
0,0
0,0
0,0
0,0
0,7
0,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,498
0,680
0,573
0,607
0,700
0,811
0,853
0,866
0,867
0,865
0,847
0,730
0,429
0,226
0,166
0,219
0,195
0,174
0,0
0,24
0,578
360,825
311,830
264,836
272,835
223,840
238,849
286,852
228,849
312,822
374,742
309,560
0,436
0,342
0,352
0,387
0,420
0,426
0,415
0,410
0,403
0,629
0,839
563,856
768,772
864,670
0,618
0,535
0,420
4,272
637,160
0,0
0,281
0,317
0,359
0,460
0,345
0,136
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,652
0,841
0,878
0,891
0,893
0,892
0,894
0,897
0,900
0,900
0,896
0,893
0,892
0,882
0,815
0,522
0,119
0,25
0,26
0,0
0,0
0,0
0,0
0,7
0,18
0,0
0,0
0,0
677,0
0,0
686,0
833,0
938,0
909,0
641,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,796
0,821
0,823
0,830
0,836
0,840
0,841
0,842
0,843
0,844
0,847
0,849
0,853
0,859
0,874
0,879
0,877
0,869
0,864
0,860
0,860
0,859
0,857
0,859
0,861
0,863
0,862
0,861
0,861
0,861
0,858
0,857
0,857
0,856
0,844
0,832
0,830
0,834
0,837
0,841
0,844
0,849
0,853
0,856
0,859
0,861
0,863
0,865
0,866
0,868
0,869
0,870
0,870
0,870
0,872
0,872
0,872
0,873
0,875
0,879
0,880
0,881
0,883
0,886
0,888
0,888
0,888
0,886
0,883
0,878
0,878
0,879
0,882
0,882
0,881
0,882
0,883
0,884
0,883
0,884
0,884
0,885
0,886
0,887
0,887
0,885
0,882
0,879
0,873
0,873
427,873
419,873
442,871
517,866
499,860
465,854
521,849
498,846
522,845
524,844
549,839
583,833
562,828
606,825
597,822
572,821
588,822
490,824
573,828
558,830
553,833
507,836
469,843
389,852
468,853
470,852
505,853
493,854
454,856
487,857
341,859
415,859
407,859
365,857
228,847
0,824
0,775
0,601
0,539
0,462
0,350
0,138
574,0
0,1
0,17
802,0
0,0
952,0
0,0
826,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
679,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
762,0
630,0
688,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,117
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,341
0,339
0,29
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
792,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,206
639,714
835,616
0,512
0,303
905,0
0,0
737,0
910,0
743,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
769,0
0,0
0,0
678,0
914,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
829,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
939,0
0,0
937,0
912,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
712,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
676,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
916,0
617,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
822,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
867,0
0,0
881,0
0,0
933,0
863,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,210
0,5
0,0
0,0
0,128
0,52
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,589
2,814
0,857
636,816
624,687
0,626
0,552
0,446
0,276
0,114
854,31
915,45
794,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,693
2,786
869,678
1,600
0,522
0,411
0,223
0,96
0,0
0,0
772,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,471
0,489
0,237
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
829,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,734
539,760
0,525
0,442
0,296
0,0
911,0
847,0
0,0
0,0
0,0
0,0
0,0
0,0
0,825
828,809
915,648
0,483
0,216
0,0
849,0
917,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
907,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,166
0,875
693,813
780,641
0,588
0,443
0,245
0,72
793,0
866,53
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
791,767
907,637
0,498
0,216
737,0
0,0
753,0
876,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,681
777,835
800,752
0,602
0,432
0,257
0,48
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,802
528,856
670,647
0,591
0,456
0,57
896,0
797,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
861,705
919,624
0,439
0,121
0,0
873,0
900,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,638
0,854
671,857
843,677
0,581
0,401
0,167
0,0
925,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
909,956
938,840
933,741
0,619
0,471
0,344
0,203
926,33
864,0
785,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,853
0,886
698,832
811,652
0,620
0,574
0,432
725,295
723,87
884,25
0,0
0,0
0,0
0,15
0,138
0,134
0,167
0,209
0,779
0,881
625,876
790,752
0,618
0,531
0,435
906,231
713,34
857,0
807,0
0,0
0,0
0,0
0,30
0,55
0,25
0,46
0,123
0,879
589,909
741,839
745,660
0,617
0,528
0,337
0,113
915,29
843,5
0,0
0,0
0,0
0,129
0,144
0,142
0,745
576,891
869,797
0,657
0,479
0,146
0,0
947,0
865,0
926,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,649
0,870
712,867
839,734
0,607
0,480
0,279
945,110
0,19
0,12
757,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,862
791,816
900,666
0,574
0,388
0,141
0,6
812,7
741,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,746
822,627
908,558
0,427
0,41
923,0
0,0
932,0
923,0
707,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,774
654,847
844,753
764,615
0,519
0,379
912,142
940,0
825,0
909,12
713,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
765,0
0,0
0,0
955,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,722
421,836
732,713
0,573
0,441
0,160
0,0
842,0
832,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,399
770,851
904,628
0,496
0,156
0,0
922,0
923,0
917,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,871
746,832
817,658
0,589
0,444
0,152
0,0
801,0
855,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,877
479,893
700,795
0,634
0,571
0,475
0,368
0,145
921,52
0,0
0,0
0,33
0,41
0,41
0,0
0,0
0,0
0,585
0,537
0,348
0,0
0,0
0,0
913,0
695,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,116
715,776
910,606
0,503
0,79
894,0
787,0
879,0
772,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,905
686,885
823,693
0,619
0,536
0,398
681,123
898,0
828,0
0,0
0,0
0,26
0,88
0,75
0,0
0,325
861,851
944,664
0,480
0,0
711,0
926,0
840,0
905,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,806
673,894
0,655
0,533
0,217
917,1
932,0
895,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,767
418,941
508,893
620,669
0,596
0,524
0,365
883,77
0,0
0,0
0,95
0,155
0,156
0,74
0,575
770,620
0,264
862,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
166,0
0,0
0,0
729,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
774,0
949,440
965,132
939,0
608,0
0,0
0,0
0,0
0,0
0,0
0,0
816,0
0,0
955,0
939,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
669,0
938,603
0,412
854,0
822,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,254
0,0
869,0
0,0
0,0
0,0
0,0
0,0
0,0
596,0
0,572
0,422
0,0
0,0
842,0
682,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,37
930,750
863,490
0,0
0,0
0,0
855,0
764,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
699,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
710,0
891,198
0,0
0,0
0,0
0,0
607,0
855,0
718,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
925,0
859,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
885,0
704,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
849,0
536,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
148,900
332,835
652,752
788,657
0,534
0,406
722,28
767,0
604,0
0,0
0,0
0,0
0,0
0,0
0,0
598,0
0,540
930,540
0,315
801,0
892,0
724,0
903,0
886,0
722,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
957,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
821,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
914,8
0,0
875,0
861,0
899,0
857,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
904,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
898,0
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
618,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,711
169,826
178,823
146,816
0,819
0,823
97,830
107,814
105,786
73,771
90,750
88,739
95,711
97,720
63,721
0,720
95,717
0,718
0,691
0,686
0,688
0,693
0,697
0,702
0,718
0,733
0,745
87,757
149,793
190,810
293,804
354,760
494,646
595,581
721,565
785,550
0,492
0,443
0,434
0,405
0,358
0,284
903,185
0,63
696,38
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,736
0,770
0,755
613,730
812,615
0,507
0,405
0,219
0,127
0,107
0,80
0,68
795,17
0,0
750,0
857,22
633,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,393
0,404
0,149
0,0
0,0
770,0
785,0
904,0
918,0
890,0
672,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,671
579,792
803,630
768,578
0,463
0,291
781,21
841,0
702,0
868,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,631
585,757
840,641
0,588
0,481
0,300
0,49
0,0
937,0
680,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
946,0
777,0
941,0
943,0
937,0
892,0
899,0
819,0
735,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
945,0
0,0
0,0
869,0
909,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,606
0,770
0,791
0,805
636,761
591,615
0,504
0,452
0,349
0,168
0,0
916,0
842,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,90
0,809
0,792
0,815
630,759
770,633
0,556
0,478
0,451
0,365
906,180
774,73
803,3
889,24
818,0
0,0
0,0
0,0
0,367
0,310
0,328
0,356
0,363
0,336
0,709
0,900
0,866
823,700
0,652
0,565
0,434
0,177
903,50
725,0
816,0
738,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,686
0,848
0,838
721,793
0,667
0,608
0,572
0,497
0,437
0,283
0,148
0,5
878,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,856
0,756
0,595
0,480
0,395
0,368
0,380
0,351
0,332
0,219
0,6
0,0
0,49
0,148
0,178
0,209
0,197
0,168
0,96
0,72
0,116
0,388
0,798
0,834
0,759
751,662
0,593
0,514
0,460
0,282
782,113
945,0
919,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,82
0,206
0,46
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,808
0,750
0,579
0,540
0,447
0,325
0,170
0,0
943,0
906,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,189
688,744
645,551
0,380
0,35
0,0
0,0
0,0
959,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
837,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,797
776,734
0,552
0,409
0,150
0,0
0,0
922,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
695,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
900,0
859,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
917,0
719,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
741,0
330,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
705,0
301,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
844,0
438,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
875,0
546,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,365
0,536
535,159
0,0
0,0
781,0
734,0
598,0
618,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,701
0,885
508,856
639,725
0,626
0,598
0,578
0,537
0,530
0,476
0,422
0,387
0,338
0,211
742,8
834,0
0,0
0,0
0,0
0,0
0,0
0,0
0,26
0,48
0,34
0,0
0,0
0,760
0,830
0,849
0,866
0,855
0,827
689,715
0,622
0,616
0,566
0,532
0,508
0,398
0,123
0,22
0,21
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,667
0,840
0,812
0,765
0,676
0,599
0,536
0,424
0,249
0,26
0,0
0,0
0,0
835,0
812,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,32
0,118
0,140
0,100
0,89
0,565
0,832
492,882
691,777
0,695
0,665
0,591
0,456
0,192
0,311
0,426
0,424
0,432
0,428
0,399
0,394
0,367
0,297
0,331
0,372
0,181
0,856
0,823
298,876
435,866
615,804
635,734
0,723
0,657
0,533
0,285
897,0
923,0
752,0
677,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,394
0,486
0,408
0,238
0,84
0,0
0,0
0,0
0,0
0,0
950,0
956,0
853,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
812,0
914,0
813,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,691
0,818
648,786
591,648
0,568
0,473
0,377
0,316
0,121
0,0
935,0
893,15
798,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,65
0,244
0,0
0,0
0,0
869,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,121
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
653,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,586
694,734
782,613
0,474
0,358
0,275
0,116
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
603,0
535,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,311
0,788
544,767
737,608
0,552
0,404
0,219
0,0
0,0
947,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,604
0,796
0,848
0,858
621,816
636,656
0,566
0,493
0,385
0,250
0,103
0,0
961,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,320
0,637
0,757
0,829
534,836
713,801
760,682
0,576
0,482
0,398
0,250
0,45
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,823
0,904
0,860
0,727
0,580
0,490
0,444
0,463
0,421
0,270
507,17
0,0
0,0
0,0
0,0
0,81
0,45
0,132
0,702
0,878
0,879
0,861
0,748
0,612
0,565
0,486
0,381
0,203
809,42
0,0
0,195
0,207
0,211
0,298
0,319
0,341
0,669
0,851
768,731
0,638
0,523
0,393
0,178
887,34
927,4
904,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,669
0,889
0,899
0,888
0,871
0,865
376,855
489,793
763,666
0,632
0,547
805,367
0,69
0,190
0,265
0,354
0,415
0,389
0,400
0,408
0,384
0,375
0,390
0,779
0,828
0,877
0,909
0,909
0,907
0,907
0,899
0,877
0,828
0,777
0,740
0,622
0,549
0,459
0,316
0,147
907,90
0,37
0,0
0,0
0,269
0,442
0,518
0,533
0,546
0,437
0,339
0,349
0,358
0,395
0,409
